Acquired on 3/17/2019 at 11:37:22
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  1.538331
Filter Resolution Bandwidth (pm):  9.680021
Convolved Resolution Bandwidth (pm):  9.801493

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)
   1.52553664E+003	1.96516066E+005	-1.94630257E+001
   1.52553788E+003	1.96515906E+005	-1.94749775E+001
   1.52553912E+003	1.96515746E+005	-1.94719458E+001
   1.52554036E+003	1.96515587E+005	-1.94533391E+001
   1.52554160E+003	1.96515427E+005	-1.94288056E+001
   1.52554284E+003	1.96515267E+005	-1.94081326E+001
   1.52554408E+003	1.96515107E+005	-1.93937700E+001
   1.52554532E+003	1.96514948E+005	-1.93860146E+001
   1.52554656E+003	1.96514788E+005	-1.93870139E+001
   1.52554780E+003	1.96514628E+005	-1.93937706E+001
   1.52554903E+003	1.96514469E+005	-1.93965348E+001
   1.52555027E+003	1.96514309E+005	-1.93917797E+001
   1.52555151E+003	1.96514149E+005	-1.93886856E+001
   1.52555275E+003	1.96513990E+005	-1.93953408E+001
   1.52555399E+003	1.96513830E+005	-1.94061214E+001
   1.52555523E+003	1.96513670E+005	-1.94102069E+001
