Acquired on 3/17/2019 at 11:27:22
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  1.538331
Filter Resolution Bandwidth (pm):  9.680021
Convolved Resolution Bandwidth (pm):  9.801493

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)
   1.52530980E+003	1.96545290E+005	-1.95299075E+001
   1.52531104E+003	1.96545131E+005	-1.95386263E+001
   1.52531228E+003	1.96544971E+005	-1.95429161E+001
   1.52531352E+003	1.96544811E+005	-1.95368202E+001
   1.52531476E+003	1.96544651E+005	-1.95234071E+001
   1.52531600E+003	1.96544492E+005	-1.95112217E+001
   1.52531724E+003	1.96544332E+005	-1.95075498E+001
   1.52531848E+003	1.96544172E+005	-1.95157617E+001
   1.52531972E+003	1.96544013E+005	-1.95336088E+001
   1.52532096E+003	1.96543853E+005	-1.95508051E+001
   1.52532220E+003	1.96543693E+005	-1.95545191E+001
   1.52532344E+003	1.96543534E+005	-1.95418803E+001
   1.52532468E+003	1.96543374E+005	-1.95239785E+001
   1.52532591E+003	1.96543214E+005	-1.95156975E+001
   1.52532715E+003	1.96543055E+005	-1.95228191E+001
   1.52532839E+003	1.96542895E+005	-1.95382279E+001
   1.52532963E+003	1.96542735E+005	-1.95488279E+001
   1.52533087E+003	1.96542575E+005	-1.95455969E+001
   1.52533211E+003	1.96542416E+005	-1.95296357E+001
   1.52533335E+003	1.96542256E+005	-1.95116946E+001
   1.52533459E+003	1.96542096E+005	-1.95033149E+001
   1.52533583E+003	1.96541937E+005	-1.95058942E+001
   1.52533707E+003	1.96541777E+005	-1.95104910E+001
   1.52533831E+003	1.96541617E+005	-1.95086767E+001
   1.52533955E+003	1.96541458E+005	-1.95016565E+001
   1.52534079E+003	1.96541298E+005	-1.94979480E+001
   1.52534203E+003	1.96541138E+005	-1.95041393E+001
   1.52534327E+003	1.96540978E+005	-1.95200230E+001
   1.52534451E+003	1.96540819E+005	-1.95394718E+001
   1.52534574E+003	1.96540659E+005	-1.95537443E+001
   1.52534698E+003	1.96540499E+005	-1.95570511E+001
   1.52534822E+003	1.96540340E+005	-1.95502425E+001
   1.52534946E+003	1.96540180E+005	-1.95388362E+001
   1.52535070E+003	1.96540020E+005	-1.95277606E+001
   1.52535194E+003	1.96539861E+005	-1.95177261E+001
   1.52535318E+003	1.96539701E+005	-1.95079767E+001
   1.52535442E+003	1.96539541E+005	-1.95017493E+001
   1.52535566E+003	1.96539381E+005	-1.95038737E+001
   1.52535690E+003	1.96539222E+005	-1.95129156E+001
   1.52535814E+003	1.96539062E+005	-1.95221213E+001
   1.52535938E+003	1.96538902E+005	-1.95280193E+001
   1.52536062E+003	1.96538743E+005	-1.95314490E+001
   1.52536186E+003	1.96538583E+005	-1.95320876E+001
   1.52536310E+003	1.96538423E+005	-1.95293136E+001
   1.52536434E+003	1.96538264E+005	-1.95265843E+001
   1.52536558E+003	1.96538104E+005	-1.95283889E+001
   1.52536682E+003	1.96537944E+005	-1.95329725E+001
   1.52536805E+003	1.96537785E+005	-1.95328299E+001
   1.52536929E+003	1.96537625E+005	-1.95234556E+001
   1.52537053E+003	1.96537465E+005	-1.95091142E+001
   1.52537177E+003	1.96537305E+005	-1.94994395E+001
